USERID;AGE;GENDER;PROVINCE;AGE_BUCKETS;RACE
2091963;31;male;Kwazulu Natal;Youth;black
2092002;60;male;Western Cape;Seniors;coloured
2092023;34;male;Free State;Youth;black
2092034;41;male;Gauteng;Adults;white
2092062;42;male;Limpopo;Adults;black
2092115;49;male;Mpumalanga;Adults;black
2092121;44;male;Western Cape;Adults;coloured
2092152;23;female;Gauteng;Youth;white
2092166;60;male;Western Cape;Seniors;coloured
2092201;29;male;Western Cape;Youth;black
2092216;62;male;Western Cape;Seniors;white
2092227;13;female;Northern Cape;Teens;coloured
2092259;42;male;Mpumalanga;Adults;black
2092266;47;male;Gauteng;Adults;white
2092273;35;male;Limpopo;Youth;indian_asian
2092315;55;male;Kwazulu Natal;Adults;black
2092357;64;male;Western Cape;Seniors;white
2165751;19;male;Mpumalanga;Teens;black
2165841;21;male;Gauteng;Youth;white
2165860;10;male;Limpopo;Kids;coloured
2165865;30;male;Gauteng;Youth;indian_asian
2190330;23;male;Mpumalanga;Youth;black
2203312;54;male;Western Cape;Adults;coloured
2203323;43;male;Free State;Adults;black
2203482;37;male;Western Cape;Adults;coloured
2203487;50;male;Mpumalanga;Adults;black
2203490;31;male;Western Cape;Youth;coloured
2203491;38;male;Western Cape;Adults;coloured
2203512;33;male;Mpumalanga;Youth;indian_asian
2203543;35;female;Western Cape;Youth;coloured
2203546;33;male;Western Cape;Youth;black
2203596;38;male;Limpopo;Adults;black
2203599;31;male;Gauteng;Youth;black
2203607;54;male;Western Cape;Adults;coloured
2203620;40;male;Gauteng;Adults;black
2203633;70;male;Eastern Cape;Seniors;white
2203664;27;male;Kwazulu Natal;Youth;indian_asian
2203670;34;male;Kwazulu Natal;Youth;black
2203672;33;female;Gauteng;Youth;white
2203679;31;male;Western Cape;Youth;white
2203737;29;male;Free State;Youth;black
2203762;31;male;Mpumalanga;Youth;black
2203811;36;male;Gauteng;Adults;Unknown
2203924;58;female;Gauteng;Seniors;black
2203929;43;male;Gauteng;Adults;black
2203930;39;female;Western Cape;Adults;coloured
2203948;44;male;Kwazulu Natal;Adults;indian_asian
2203966;32;male;Western Cape;Youth;coloured
2204045;30;male;North West;Youth;white
2204117;35;female;Mpumalanga;Youth;black
2204145;27;male;Limpopo;Youth;indian_asian
2204160;34;male;Mpumalanga;Youth;Unknown
2204194;27;male;Mpumalanga;Youth;black
2204195;45;male;North West;Adults;indian_asian
2204240;34;male;Western Cape;Youth;coloured
2204253;36;male;Mpumalanga;Adults;indian_asian
2204331;52;male;Gauteng;Adults;black
2204356;51;male;Gauteng;Adults;black
2204358;52;male;Western Cape;Adults;coloured
2204370;33;male;Gauteng;Youth;black
2204385;31;male;Western Cape;Youth;coloured
2204405;31;male;Gauteng;Youth;indian_asian
2204412;57;male;Kwazulu Natal;Seniors;black
2204436;39;male;Northern Cape;Adults;coloured
2204439;61;male;Western Cape;Seniors;white
2204462;34;male;Kwazulu Natal;Youth;indian_asian
2204489;36;male;Free State;Adults;black
2204550;39;male;Eastern Cape;Adults;Unknown
2204563;41;male;Limpopo;Adults;indian_asian
2204564;35;male;Western Cape;Youth;coloured
2204601;45;male;Eastern Cape;Adults;black
2204621;35;male;Limpopo;Youth;indian_asian
2204640;56;female;Gauteng;Seniors;Unknown
2204671;41;male;Western Cape;Adults;coloured
2204684;27;male;Gauteng;Youth;indian_asian
2204753;35;male;Mpumalanga;Youth;indian_asian
2204775;67;female;Northern Cape;Seniors;black
2204778;50;female;Eastern Cape;Adults;white
2204792;42;male;Western Cape;Adults;coloured
2204800;28;male;Limpopo;Youth;indian_asian
2204805;33;male;Limpopo;Youth;indian_asian
2205173;24;male;Gauteng;Youth;Unknown
2205372;29;male;Western Cape;Youth;white
2205383;42;male;Gauteng;Adults;black
2205425;49;male;Western Cape;Adults;coloured
2205429;56;male;Gauteng;Seniors;black
2205434;40;male;Gauteng;Adults;black
2205447;47;male;Western Cape;Adults;coloured
2205469;33;male;Eastern Cape;Youth;coloured
2205470;49;female;Eastern Cape;Adults;black
2205474;62;male;Eastern Cape;Seniors;black
2205502;49;male;Eastern Cape;Adults;white
2205512;34;male;Western Cape;Youth;coloured
2205520;41;male;Gauteng;Adults;black
2205521;31;male;Eastern Cape;Youth;black
2205523;43;male;Eastern Cape;Adults;white
2205568;45;male;Western Cape;Adults;coloured
2216003;30;male;Free State;Youth;white
2216346;48;female;Western Cape;Adults;coloured
2216357;35;male;Western Cape;Youth;black
2216415;32;male;Free State;Youth;Unknown
2216423;40;female;Northern Cape;Adults;coloured
2216498;59;male;North West;Seniors;white
2216512;50;male;Western Cape;Adults;Unknown
2216581;47;male;Eastern Cape;Adults;black
2239503;38;male;Western Cape;Adults;Unknown
2239638;40;male;Limpopo;Adults;indian_asian
2239795;28;male;Gauteng;Youth;black
2239815;30;male;Kwazulu Natal;Youth;black
2255459;22;male;Mpumalanga;Youth;black
2255463;43;male;Gauteng;Adults;black
2255518;56;male;Gauteng;Seniors;black
2255559;27;male;Mpumalanga;Youth;indian_asian
2259822;21;male;Free State;Youth;black
2259942;26;male;Mpumalanga;Youth;black
2259956;39;male;Gauteng;Adults;black
2274999;33;male;Gauteng;Youth;white
2275001;43;male;Limpopo;Adults;black
2275017;34;male;Gauteng;Youth;white
2275027;58;male;Gauteng;Seniors;black
2285528;26;male;Western Cape;Youth;Unknown
2285609;28;male;Kwazulu Natal;Youth;indian_asian
2285664;28;male;Mpumalanga;Youth;indian_asian
2285675;33;male;Gauteng;Youth;Unknown
2285716;27;male;Gauteng;Youth;white
2285769;37;male;Gauteng;Adults;black
2285790;46;male;Mpumalanga;Adults;Unknown
2285914;40;male;Limpopo;Adults;black
2285918;29;male;Northern Cape;Youth;black
2285956;40;male;Limpopo;Adults;black
2285984;42;male;Eastern Cape;Adults;coloured
2286975;43;male;Gauteng;Adults;indian_asian
2287006;33;male;Gauteng;Youth;black
2287109;27;male;Western Cape;Youth;black
2287122;29;male;Western Cape;Youth;coloured
2287279;27;male;Gauteng;Youth;white
2287393;40;male;Kwazulu Natal;Adults;black
2287441;24;male;Kwazulu Natal;Youth;black
2287452;45;male;Gauteng;Adults;black
2287495;15;female;Gauteng;Teens;Unknown
2287668;33;male;Kwazulu Natal;Youth;black
2287689;33;male;Mpumalanga;Youth;black
2287708;29;male;Limpopo;Youth;indian_asian
2287875;46;male;Gauteng;Adults;black
2287916;31;male;Kwazulu Natal;Youth;black
2287969;37;male;Gauteng;Adults;white
2287983;24;male;Mpumalanga;Youth;black
2288416;37;male;Western Cape;Adults;coloured
2288434;37;male;Gauteng;Adults;black
2288446;32;male;Western Cape;Youth;Unknown
2288469;34;male;Limpopo;Youth;indian_asian
2288585;37;female;Gauteng;Adults;Unknown
2288634;25;male;Western Cape;Youth;coloured
2288636;22;male;Limpopo;Youth;black
2288692;31;male;Limpopo;Youth;indian_asian
2288719;61;male;Limpopo;Seniors;black
2288798;41;female;Eastern Cape;Adults;black
2288802;35;male;Gauteng;Youth;black
2288807;60;male;Eastern Cape;Seniors;black
2288809;27;male;Western Cape;Youth;black
2288835;42;male;Western Cape;Adults;coloured
2288883;31;male;Gauteng;Youth;white
2288897;42;male;Western Cape;Adults;black
2288904;35;male;Gauteng;Youth;black
2288944;41;male;Gauteng;Adults;black
2288961;13;female;Eastern Cape;Teens;black
2288980;33;male;Gauteng;Youth;indian_asian
2289028;46;male;Western Cape;Adults;coloured
2289038;71;male;Gauteng;Seniors;white
2289102;47;male;Western Cape;Adults;coloured
2289112;50;female;Limpopo;Adults;white
2289128;31;male;Free State;Youth;Unknown
2289153;41;male;Gauteng;Adults;indian_asian
2289159;32;female;Gauteng;Youth;black
2359724;36;male;Western Cape;Adults;coloured
2359733;43;male;Gauteng;Adults;black
2359771;35;male;Kwazulu Natal;Youth;indian_asian
2360014;61;male;Gauteng;Seniors;Unknown
2360149;41;male;Eastern Cape;Adults;coloured
2360176;43;male;Mpumalanga;Adults;black
2360194;70;male;Western Cape;Seniors;coloured
2360196;52;male;Gauteng;Adults;black
2360203;42;male;Eastern Cape;Adults;black
2360230;23;male;Gauteng;Youth;black
2360306;28;male;Kwazulu Natal;Youth;black
2360308;50;male;Western Cape;Adults;white
2360384;37;male;Mpumalanga;Adults;black
2360394;43;male;Gauteng;Adults;white
2360510;36;male;Gauteng;Adults;indian_asian
2360532;55;male;Western Cape;Adults;coloured
2360543;31;male;Limpopo;Youth;indian_asian
2360667;11;male;Western Cape;Kids;coloured
2360696;30;male;Gauteng;Youth;black
2360715;24;male;Western Cape;Youth;black
2360820;47;male;North West;Adults;black
2361049;48;male;Gauteng;Adults;black
2361100;26;male;Free State;Youth;white
2361485;30;male;Western Cape;Youth;coloured
2361547;27;female;Gauteng;Youth;indian_asian
2361585;31;male;Free State;Youth;white
2361615;44;male;Mpumalanga;Adults;Unknown
2361624;52;male;Eastern Cape;Adults;coloured
2361635;47;male;Gauteng;Adults;coloured
2361656;34;male;Western Cape;Youth;black
2361668;31;male;Limpopo;Youth;indian_asian
2361696;49;male;Western Cape;Adults;coloured
2361735;38;male;Gauteng;Adults;Unknown
2361780;33;male;Kwazulu Natal;Youth;black
2361784;26;male;Western Cape;Youth;coloured
2361803;44;male;Western Cape;Adults;Unknown
2361806;25;male;Limpopo;Youth;black
2361839;45;male;Free State;Adults;white
2361856;35;male;Western Cape;Youth;white
2361864;36;male;Northern Cape;Adults;white
2361890;43;male;Gauteng;Adults;white
2361894;33;male;Western Cape;Youth;Unknown
2361914;33;male;Western Cape;Youth;coloured
2361917;34;male;Gauteng;Youth;white
2361961;38;male;Western Cape;Adults;coloured
2361963;45;male;Gauteng;Adults;white
2361982;42;male;Gauteng;Adults;white
2362014;59;male;Gauteng;Seniors;black
2362108;32;male;Mpumalanga;Youth;black
2362117;21;male;Gauteng;Youth;white
2362118;45;male;Gauteng;Adults;white
2362147;52;female;Gauteng;Adults;white
2362165;47;male;Limpopo;Adults;black
2362181;48;male;Mpumalanga;Adults;white
2362188;40;male;Northern Cape;Adults;coloured
2362189;35;male;Gauteng;Youth;white
2362204;45;male;Western Cape;Adults;Unknown
2362214;43;male;Gauteng;Adults;Unknown
2362268;41;male;Free State;Adults;white
2368357;37;male;Gauteng;Adults;black
2368365;27;male;Limpopo;Youth;coloured
2368371;44;male;Western Cape;Adults;coloured
2368559;40;male;Gauteng;Adults;black
2368568;49;male;Kwazulu Natal;Adults;indian_asian
2368583;27;male;Limpopo;Youth;indian_asian
2368619;23;male;North West;Youth;black
2368689;32;male;Gauteng;Youth;black
2368726;46;male;Gauteng;Adults;Unknown
2368744;27;male;Mpumalanga;Youth;black
2368806;27;male;Limpopo;Youth;indian_asian
2368852;35;male;Mpumalanga;Youth;black
2368907;40;female;Gauteng;Adults;white
2368931;38;male;Limpopo;Adults;indian_asian
2368945;42;female;Western Cape;Adults;coloured
2368953;40;male;Gauteng;Adults;indian_asian
2368983;24;male;Mpumalanga;Youth;black
2368984;28;male;Limpopo;Youth;indian_asian
2369134;39;male;Gauteng;Adults;indian_asian
2369183;25;male;North West;Youth;indian_asian
2369190;52;male;Eastern Cape;Adults;black
2369191;35;female;Western Cape;Youth;white
2369209;17;male;Mpumalanga;Teens;black
2369217;52;male;Mpumalanga;Adults;black
2369221;44;male;North West;Adults;black
2369233;40;male;Mpumalanga;Adults;indian_asian
2369252;30;male;Gauteng;Youth;indian_asian
2369305;10;male;Limpopo;Kids;indian_asian
2369332;29;male;Eastern Cape;Youth;coloured
2369354;48;male;Gauteng;Adults;indian_asian
2369463;41;male;Gauteng;Adults;black
2369526;29;female;Gauteng;Youth;coloured
2369557;39;male;Free State;Adults;indian_asian
2369580;37;male;Gauteng;Adults;indian_asian
2369633;32;male;Kwazulu Natal;Youth;black
2369649;39;male;Western Cape;Adults;coloured
2369747;33;male;Western Cape;Youth;coloured
2369752;43;male;Gauteng;Adults;black
2369753;30;female;Gauteng;Youth;indian_asian
2369759;30;male;Limpopo;Youth;indian_asian
2369761;39;male;Gauteng;Adults;black
2369790;26;male;Mpumalanga;Youth;indian_asian
2369809;28;male;Kwazulu Natal;Youth;Unknown
2369817;32;male;Limpopo;Youth;indian_asian
2369849;39;female;Northern Cape;Adults;black
2369881;30;male;Western Cape;Youth;coloured
2369889;27;male;North West;Youth;black
2369920;22;male;Gauteng;Youth;indian_asian
2369921;67;male;Eastern Cape;Seniors;black
2369934;30;female;Western Cape;Youth;coloured
2369962;44;male;Gauteng;Adults;indian_asian
2369968;26;male;Mpumalanga;Youth;black
2369979;33;female;North West;Youth;black
2369982;39;male;Mpumalanga;Adults;Unknown
2370034;30;male;Western Cape;Youth;coloured
2370069;34;female;Kwazulu Natal;Youth;black
2370118;35;male;Gauteng;Youth;indian_asian
2370155;30;male;Gauteng;Youth;black
2370220;27;male;Eastern Cape;Youth;white
2370319;27;male;Limpopo;Youth;Unknown
2370403;30;male;Gauteng;Youth;coloured
2370467;30;male;Gauteng;Youth;black
2370492;32;male;Mpumalanga;Youth;Unknown
2370560;31;male;Eastern Cape;Youth;coloured
2370617;35;male;Limpopo;Youth;indian_asian
2370632;52;male;Limpopo;Adults;indian_asian
2370645;24;male;North West;Youth;black
2370685;46;male;Free State;Adults;black
2370690;26;male;Limpopo;Youth;indian_asian
2370769;33;female;Gauteng;Youth;black
2370806;38;male;Western Cape;Adults;coloured
2370841;46;male;Gauteng;Adults;indian_asian
2370842;36;male;Limpopo;Adults;indian_asian
2370889;27;female;Gauteng;Youth;black
2370894;24;male;Western Cape;Youth;black
2370925;43;male;Western Cape;Adults;coloured
2370940;31;male;Mpumalanga;Youth;Unknown
2370981;41;male;Kwazulu Natal;Adults;black
2370990;32;male;Western Cape;Youth;coloured
2371000;53;female;Eastern Cape;Adults;white
2371031;55;male;Western Cape;Adults;coloured
2371044;37;male;Mpumalanga;Adults;white
2371059;16;male;Gauteng;Teens;indian_asian
2371070;32;male;Gauteng;Youth;Unknown
2371074;41;male;Western Cape;Adults;black
2371138;26;male;Western Cape;Youth;coloured
2371146;51;male;Eastern Cape;Adults;black
2371148;25;male;Western Cape;Youth;coloured
2371165;42;male;Gauteng;Adults;black
2371179;51;male;Gauteng;Adults;white
2371206;35;male;Western Cape;Youth;coloured
2371211;43;male;Gauteng;Adults;Unknown
2371216;47;male;Gauteng;Adults;black
2371220;32;male;Mpumalanga;Youth;coloured
2371221;35;male;Western Cape;Youth;black
2371239;45;male;Kwazulu Natal;Adults;black
2371243;44;male;Gauteng;Adults;black
2371257;32;male;Limpopo;Youth;indian_asian
2371316;31;male;Western Cape;Youth;white
2371321;38;male;Western Cape;Adults;Unknown
2371341;46;male;Gauteng;Adults;indian_asian
2371354;35;female;Gauteng;Youth;black
2371355;36;male;Gauteng;Adults;black
2371356;29;female;Gauteng;Youth;black
2371357;34;female;Gauteng;Youth;black
2371360;28;male;Western Cape;Youth;black
2371367;56;male;Gauteng;Seniors;Unknown
2393200;31;male;Free State;Youth;Unknown
2393231;25;male;Gauteng;Youth;black
2405263;30;male;Gauteng;Youth;black
2405338;21;male;Free State;Youth;white
2405343;47;male;Eastern Cape;Adults;coloured
2405348;43;male;Gauteng;Adults;black
2406478;39;male;Eastern Cape;Adults;Unknown
2406521;33;male;Kwazulu Natal;Youth;indian_asian
2406529;26;male;Northern Cape;Youth;black
2406558;50;male;Western Cape;Adults;coloured
2406577;29;male;Gauteng;Youth;black
2406686;41;male;North West;Adults;white
2407123;24;male;Mpumalanga;Youth;black
2414971;32;male;Gauteng;Youth;white
2415002;29;male;Gauteng;Youth;indian_asian
2415023;35;male;Free State;Youth;white
2415033;69;male;North West;Seniors;white
2415044;24;male;Northern Cape;Youth;indian_asian
2415057;47;male;Gauteng;Adults;white
2415063;22;male;Limpopo;Youth;indian_asian
2415070;41;male;Western Cape;Adults;coloured
2415093;34;male;Western Cape;Youth;black
2415096;44;male;Western Cape;Adults;coloured
2415121;23;male;Eastern Cape;Youth;black
2415185;28;male;Kwazulu Natal;Youth;black
2415186;42;male;Western Cape;Adults;coloured
2415188;37;male;Gauteng;Adults;Unknown
2415212;31;male;Western Cape;Youth;coloured
2415235;37;female;Gauteng;Adults;white
2420497;22;male;Western Cape;Youth;coloured
2420731;43;male;Gauteng;Adults;black
2420956;36;male;Limpopo;Adults;indian_asian
2420980;43;male;Kwazulu Natal;Adults;black
2421104;27;male;Mpumalanga;Youth;black
2421222;46;male;Gauteng;Adults;coloured
2421326;44;male;Western Cape;Adults;Unknown
2421404;36;male;Kwazulu Natal;Adults;indian_asian
2421483;36;male;Western Cape;Adults;coloured
2421492;23;male;Gauteng;Youth;black
2421529;30;male;Limpopo;Youth;indian_asian
2421538;30;male;Mpumalanga;Youth;indian_asian
2421592;30;female;Gauteng;Youth;indian_asian
2421738;30;male;Gauteng;Youth;indian_asian
2421788;46;male;Gauteng;Adults;black
2421805;42;female;Gauteng;Adults;black
2421855;41;male;Limpopo;Adults;indian_asian
2422135;26;female;North West;Youth;indian_asian
2422144;34;male;Gauteng;Youth;indian_asian
2422252;41;male;Gauteng;Adults;indian_asian
2422360;36;male;Western Cape;Adults;coloured
2422435;28;male;Gauteng;Youth;coloured
2422534;32;male;Limpopo;Youth;indian_asian
2422598;31;male;Gauteng;Youth;black
2422617;36;male;Kwazulu Natal;Adults;black
2422691;24;male;Western Cape;Youth;indian_asian
2422749;57;male;Gauteng;Seniors;white
2422776;20;male;Gauteng;Youth;white
2422825;37;male;Free State;Adults;indian_asian
2422954;36;male;Western Cape;Adults;coloured
2422976;10;female;Gauteng;Kids;black
2423049;37;male;Kwazulu Natal;Adults;indian_asian
2423050;39;male;Gauteng;Adults;indian_asian
2423095;33;male;Gauteng;Youth;white
2423099;36;female;Western Cape;Adults;black
2423136;43;male;Western Cape;Adults;coloured
2423144;38;male;Gauteng;Adults;indian_asian
2423149;45;male;Eastern Cape;Adults;black
2423154;35;male;Western Cape;Youth;coloured
2425604;51;female;Gauteng;Adults;white
2425739;54;male;Gauteng;Adults;coloured
2425806;41;male;Gauteng;Adults;black
2426146;35;female;Western Cape;Youth;coloured
2426196;34;male;Limpopo;Youth;indian_asian
2426231;32;male;Gauteng;Youth;indian_asian
2426271;51;male;Mpumalanga;Adults;white
2426439;35;male;Western Cape;Youth;coloured
2426477;57;male;Gauteng;Seniors;black
2426592;32;male;Limpopo;Youth;indian_asian
2426670;50;male;Eastern Cape;Adults;black
2426685;27;male;Limpopo;Youth;indian_asian
2426726;25;female;Mpumalanga;Youth;indian_asian
2426740;37;male;Western Cape;Adults;coloured
2426776;10;male;Western Cape;Kids;Unknown
2426866;30;male;Mpumalanga;Youth;indian_asian
2426887;40;male;Gauteng;Adults;indian_asian
2426920;29;male;Kwazulu Natal;Youth;black
2426928;28;female;Gauteng;Youth;white
2426946;32;male;Mpumalanga;Youth;white
2427141;33;male;Eastern Cape;Youth;black
2427199;26;male;Limpopo;Youth;indian_asian
2427210;30;male;Western Cape;Youth;indian_asian
2427278;30;male;Eastern Cape;Youth;indian_asian
2427309;34;male;Eastern Cape;Youth;coloured
2427404;24;male;Eastern Cape;Youth;coloured
2427460;25;male;Limpopo;Youth;indian_asian
2428091;31;male;Western Cape;Youth;coloured
2428163;48;male;Western Cape;Adults;black
2428210;34;male;Kwazulu Natal;Youth;black
2428274;51;male;Kwazulu Natal;Adults;black
2428347;41;male;Western Cape;Adults;white
2428407;59;male;Gauteng;Seniors;white
2428509;30;male;Western Cape;Youth;coloured
2429528;30;male;Gauteng;Youth;Unknown
828799;38;male;Mpumalanga;Adults;Unknown
933014;19;male;Limpopo;Teens;black
889840;31;male;Mpumalanga;Youth;black
853642;24;male;Kwazulu Natal;Youth;coloured
1293309;30;male;Limpopo;Youth;indian_asian
853655;20;male;Gauteng;Youth;black
633678;0;Unknown;Unknown;Infant;Unknown
777084;28;male;North West;Youth;black
875048;25;male;Gauteng;Youth;indian_asian
721900;0;Unknown;Unknown;Infant;Unknown
919222;26;male;Limpopo;Youth;black
2023963;32;male;Kwazulu Natal;Youth;indian_asian
